1.2 1.66487
0.6 1.62903

0.6 1.62903
0.6 0.819168

1.2 0.844276
1.8 0.883393

1.8 0.883393
1.8 1.71552

1.8 1.71552
1.2 0.844276

1.2 0.844276
1.8 1.71552

1.8 1.71552
1.2 1.66487

1.2 1.66487
1.2 0.844276

1.8 0.883393
2.4 0.951765

2.4 0.951765
2.4 1.79158

2.4 1.79158
1.8 0.883393

1.8 0.883393
2.4 1.79158

2.4 1.79158
1.8 1.71552

1.8 1.71552
1.8 0.883393

2.4 0.951765
3 1.08226

3 1.08226
3 1.90506

3 1.90506
2.4 0.951765

2.4 0.951765
3 1.90506

3 1.90506
2.4 1.79158

2.4 1.79158
2.4 0.951765

3 1.08226
3.6 1.31248

3.6 1.31248
3.6 2.05927

3.6 2.05927
3 1.08226

3 1.08226
3.6 2.05927

3.6 2.05927
3 1.90506

3 1.90506
3 1.08226

3.6 1.31248
4.2 1.57428

4.2 1.57428
4.2 2.23524

4.2 2.23524
3.6 1.31248

3.6 1.31248
4.2 2.23524

4.2 2.23524
3.6 2.05927

3.6 2.05927
3.6 1.31248

4.2 1.57428
4.8 1.84869

4.8 1.84869
4.8 2.41806

4.8 2.41806
4.2 1.57428

4.2 1.57428
4.8 2.41806

4.8 2.41806
4.2 2.23524

4.2 2.23524
4.2 1.57428

4.8 1.84869
5.4 2.11665

5.4 2.11665
5.4 2.58975

5.4 2.58975
4.8 1.84869

4.8 1.84869
5.4 2.58975

5.4 2.58975
4.8 2.41806

4.8 2.41806
4.8 1.84869

5.4 2.11665
6 2.3367

6 2.3367
6 2.72115

6 2.72115
5.4 2.11665

5.4 2.11665
6 2.72115

6 2.72115
5.4 2.58975

5.4 2.58975
5.4 2.11665

6 2.3367
6.6 2.37817

6.6 2.37817
6.6 2.76869

6.6 2.76869
6 2.3367

6 2.3367
6.6 2.76869

6.6 2.76869
6 2.72115

6 2.72115
6 2.3367

6.6 2.37817
7.2 2.39183

7.2 2.39183
7.2 2.7875

7.2 2.7875
6.6 2.37817

6.6 2.37817
7.2 2.7875

7.2 2.7875
6.6 2.76869

6.6 2.76869
6.6 2.37817

7.2 2.39183
7.8 2.39687

7.8 2.39687
7.8 2.79507

7.8 2.79507
7.2 2.39183

7.2 2.39183
7.8 2.79507

7.8 2.79507
7.2 2.7875

7.2 2.7875
7.2 2.39183

7.8 2.39687
8.4 2.39892

8.4 2.39892
8.4 2.79828

8.4 2.79828
7.8 2.39687

7.8 2.39687
8.4 2.79828

8.4 2.79828
7.8 2.79507

7.8 2.79507
7.8 2.39687

8.4 2.39892
9 2.4

9 2.4
9 2.8

9 2.8
8.4 2.39892

8.4 2.39892
9 2.8

9 2.8
8.4 2.79828

8.4 2.79828
8.4 2.39892

0 1.6
0.6 1.62903

0.6 1.62903
0.6 2.42724

0.6 2.42724
0 1.6

0 1.6
0.6 2.42724

0.6 2.42724
0 2.4

0 2.4
0 1.6

0.6 1.62903
1.2 1.66487

1.2 1.66487
1.2 2.45925

1.2 2.45925
0.6 1.62903

0.6 1.62903
1.2 2.45925

1.2 2.45925
0.6 2.42724

0.6 2.42724
0.6 1.62903

1.2 1.66487
1.8 1.71552

1.8 1.71552
1.8 2.50145

1.8 2.50145
1.2 1.66487

1.2 1.66487
1.8 2.50145

1.8 2.50145
1.2 2.45925

1.2 2.45925
1.2 1.66487

1.8 1.71552
2.4 1.79158

2.4 1.79158
2.4 2.55936

2.4 2.55936
1.8 1.71552

1.8 1.71552
2.4 2.55936

2.4 2.55936
1.8 2.50145

1.8 2.50145
1.8 1.71552

2.4 1.79158
3 1.90506

3 1.90506
3 2.63717

3 2.63717
2.4 1.79158

2.4 1.79158
3 2.63717

3 2.63717
2.4 2.55936

2.4 2.55936
2.4 1.79158

3 1.90506
3.6 2.05927

3.6 2.05927
3.6 2.73433

3.6 2.73433
3 1.90506

3 1.90506
3.6 2.73433

3.6 2.73433
3 2.63717

3 2.63717
3 1.90506

3.6 2.05927
4.2 2.23524

4.2 2.23524
4.2 2.84338

4.2 2.84338
3.6 2.05927

3.6 2.05927
4.2 2.84338

4.2 2.84338
3.6 2.73433

3.6 2.73433
3.6 2.05927

4.2 2.23524
4.8 2.41806

4.8 2.41806
4.8 2.95501

4.8 2.95501
4.2 2.23524

4.2 2.23524
4.8 2.95501

4.8 2.95501
4.2 2.84338

4.2 2.84338
4.2 2.23524

4.8 2.41806
5.4 2.58975

5.4 2.58975
5.4 3.05744

5.4 3.05744
4.8 2.41806

4.8 2.41806
5.4 3.05744

5.4 3.05744
4.8 2.95501

4.8 2.95501
4.8 2.41806

5.4 2.58975
6 2.72115

6 2.72115
6 3.13475

6 3.13475
5.4 2.58975

5.4 2.58975
6 3.13475

6 3.13475
5.4 3.05744

5.4 3.05744
5.4 2.58975

6 2.72115
6.6 2.76869

6.6 2.76869
6.6 3.17171

6.6 3.17171
6 2.72115

6 2.72115
6.6 3.17171

6.6 3.17171
6 3.13475

6 3.13475
6 2.72115

6.6 2.76869
7.2 2.7875

7.2 2.7875
7.2 3.18815

7.2 3.18815
6.6 2.76869

6.6 2.76869
7.2 3.18815

7.2 3.18815
6.6 3.17171

6.6 3.17171
6.6 2.76869

7.2 2.7875
7.8 2.79507

7.8 2.79507
7.8 3.19521

7.8 3.19521
7.2 2.7875

7.2 2.7875
7.8 3.19521

7.8 3.19521
7.2 3.18815

7.2 3.18815
7.2 2.7875

7.8 2.79507
8.4 2.79828

8.4 2.79828
8.4 3.19831

8.4 3.19831
7.8 2.79507

7.8 2.79507
8.4 3.19831

8.4 3.19831
7.8 3.19521

7.8 3.19521
7.8 2.79507

8.4 2.79828
9 2.8

9 2.8
9 3.2

9 3.2
8.4 2.79828

8.4 2.79828
9 3.2

9 3.2
8.4 3.19831

8.4 3.19831
8.4 2.79828

0 2.4
0.6 2.42724

0.6 2.42724
0.6 3.21611

0.6 3.21611
0 2.4

0 2.4
0.6 3.21611

0.6 3.21611
0 3.2

0 3.2
0 2.4

0.6 2.42724
1.2 2.45925

1.2 2.45925
1.2 3.23448

1.2 3.23448
0.6 2.42724

0.6 2.42724
1.2 3.23448

1.2 3.23448
0.6 3.21611

0.6 3.21611
0.6 2.42724

1.2 2.45925
1.8 2.50145

1.8 2.50145
1.8 3.25774

1.8 3.25774
1.2 2.45925

1.2 2.45925
1.8 3.25774

1.8 3.25774
1.2 3.23448

1.2 3.23448
1.2 2.45925

1.8 2.50145
2.4 2.55936

2.4 2.55936
2.4 3.28821

2.4 3.28821
1.8 2.50145

1.8 2.50145
2.4 3.28821

2.4 3.28821
1.8 3.25774

1.8 3.25774
1.8 2.50145

2.4 2.55936
3 2.63717

3 2.63717
3 3.3273

3 3.3273
2.4 2.55936

2.4 2.55936
3 3.3273

3 3.3273
2.4 3.28821

2.4 3.28821
2.4 2.55936

3 2.63717
3.6 2.73433

3.6 2.73433
3.6 3.37444

3.6 3.37444
3 2.63717

3 2.63717
3.6 3.37444

3.6 3.37444
3 3.3273

3 3.3273
3 2.63717

3.6 2.73433
4.2 2.84338

4.2 2.84338
4.2 3.42664

4.2 3.42664
3.6 2.73433

3.6 2.73433
4.2 3.42664

4.2 3.42664
3.6 3.37444

3.6 3.37444
3.6 2.73433

4.2 2.84338
4.8 2.95501

4.8 2.95501
4.8 3.47956

4.8 3.47956
4.2 2.84338

4.2 2.84338
4.8 3.47956

4.8 3.47956
4.2 3.42664

4.2 3.42664
4.2 2.84338

4.8 2.95501
5.4 3.05744

5.4 3.05744
5.4 3.52761

5.4 3.52761
4.8 2.95501

4.8 2.95501
5.4 3.52761

5.4 3.52761
4.8 3.47956

4.8 3.47956
4.8 2.95501

5.4 3.05744
6 3.13475

6 3.13475
6 3.56399

6 3.56399
5.4 3.05744

5.4 3.05744
6 3.56399

6 3.56399
5.4 3.52761

5.4 3.52761
5.4 3.05744

6 3.13475
6.6 3.17171

6.6 3.17171
6.6 3.58362

6.6 3.58362
6 3.13475

6 3.13475
6.6 3.58362

6.6 3.58362
6 3.56399

6 3.56399
6 3.13475

6.6 3.17171
7.2 3.18815

7.2 3.18815
7.2 3.59294

7.2 3.59294
6.6 3.17171

6.6 3.17171
7.2 3.59294

7.2 3.59294
6.6 3.58362

6.6 3.58362
6.6 3.17171

7.2 3.18815
7.8 3.19521

7.8 3.19521
7.8 3.5971

7.8 3.5971
7.2 3.18815

7.2 3.18815
7.8 3.5971

7.8 3.5971
7.2 3.59294

7.2 3.59294
7.2 3.18815

7.8 3.19521
8.4 3.19831

8.4 3.19831
8.4 3.59897

8.4 3.59897
7.8 3.19521

7.8 3.19521
8.4 3.59897

8.4 3.59897
7.8 3.5971

7.8 3.5971
7.8 3.19521

8.4 3.19831
9 3.2

9 3.2
9 3.6

9 3.6
8.4 3.19831

8.4 3.19831
9 3.6

9 3.6
8.4 3.59897

8.4 3.59897
8.4 3.19831

0 3.2
0.6 3.21611

0.6 3.21611
0.6 4

0.6 4
0 3.2

0 3.2
0.6 4

0.6 4
0 4

0 4
0 3.2

0.6 3.21611
1.2 3.23448

1.2 3.23448
1.2 4

1.2 4
0.6 3.21611

0.6 3.21611
1.2 4

1.2 4
0.6 4

0.6 4
0.6 3.21611

1.2 3.23448
1.8 3.25774

1.8 3.25774
1.8 4

1.8 4
1.2 3.23448

1.2 3.23448
1.8 4

1.8 4
1.2 4

1.2 4
1.2 3.23448

1.8 3.25774
2.4 3.28821

2.4 3.28821
2.4 4

2.4 4
1.8 3.25774

1.8 3.25774
2.4 4

2.4 4
1.8 4

1.8 4
1.8 3.25774

2.4 3.28821
3 3.3273

3 3.3273
3 4

3 4
2.4 3.28821

2.4 3.28821
3 4

3 4
2.4 4

2.4 4
2.4 3.28821

3 3.3273
3.6 3.37444

3.6 3.37444
3.6 4

3.6 4
3 3.3273

3 3.3273
3.6 4

3.6 4
3 4

3 4
3 3.3273

3.6 3.37444
4.2 3.42664

4.2 3.42664
4.2 4

4.2 4
3.6 3.37444

3.6 3.37444
4.2 4

4.2 4
3.6 4

3.6 4
3.6 3.37444

4.2 3.42664
4.8 3.47956

4.8 3.47956
4.8 4

4.8 4
4.2 3.42664

4.2 3.42664
4.8 4

4.8 4
4.2 4

4.2 4
4.2 3.42664

4.8 3.47956
5.4 3.52761

5.4 3.52761
5.4 4

5.4 4
4.8 3.47956

4.8 3.47956
5.4 4

5.4 4
4.8 4

4.8 4
4.8 3.47956

5.4 3.52761
6 3.56399

6 3.56399
6 4

6 4
5.4 3.52761

5.4 3.52761
6 4

6 4
5.4 4

5.4 4
5.4 3.52761

6 3.56399
6.6 3.58362

6.6 3.58362
6.6 4

6.6 4
6 3.56399

6 3.56399
6.6 4

6.6 4
6 4

6 4
6 3.56399

6.6 3.58362
7.2 3.59294

7.2 3.59294
7.2 4

7.2 4
6.6 3.58362

6.6 3.58362
7.2 4

7.2 4
6.6 4

6.6 4
6.6 3.58362

7.2 3.59294
7.8 3.5971

7.8 3.5971
7.8 4

7.8 4
7.2 3.59294

7.2 3.59294
7.8 4

7.8 4
7.2 4

7.2 4
7.2 3.59294

7.8 3.5971
8.4 3.59897

8.4 3.59897
8.4 4

8.4 4
7.8 3.5971

7.8 3.5971
8.4 4

8.4 4
7.8 4

7.8 4
7.8 3.5971

8.4 3.59897
9 3.6

9 3.6
9 4

9 4
8.4 3.59897

8.4 3.59897
9 4

9 4
8.4 4

8.4 4
8.4 3.59897

